cell_label,x,y,celltype_F,celltype_F_class,area
3127,4890.0,4117.0,Oligo,Non-neuronal,DFC
3131,7697.0,4122.0,SST,Inhibitory,DFC
3132,1197.0,4126.0,L2/3 IT,Excitatory,DFC
3133,1304.0,4130.0,L2/3 IT,Excitatory,DFC
3135,3846.0,4120.0,L4 IT,Excitatory,DFC
3138,7268.0,4128.0,Oligo,Non-neuronal,DFC
3141,6646.0,4125.0,Oligo,Non-neuronal,DFC
3142,3173.0,4128.0,L2/3 IT,Excitatory,DFC
3147,1764.0,4120.0,L2/3 IT,Excitatory,DFC
3148,9126.0,4124.0,Micro/PVM,Non-neuronal,DFC
3151,6665.0,4131.0,Endo,Non-neuronal,DFC
3152,10601.0,4133.0,L6 IT,Excitatory,DFC
3154,4000.0,4134.0,Oligo,Non-neuronal,DFC
3155,7373.0,4125.0,Oligo,Non-neuronal,DFC
3156,7719.0,4133.0,Oligo,Non-neuronal,DFC
3160,3039.0,4145.0,Oligo,Non-neuronal,DFC
3161,6418.0,4150.0,Astro,Non-neuronal,DFC
3162,3847.0,4142.0,L2/3 IT,Excitatory,DFC
3164,11941.0,4147.0,Oligo,Non-neuronal,DFC
3167,7706.0,4146.0,OPC,Non-neuronal,DFC
3168,5700.0,4163.0,Oligo,Non-neuronal,DFC
3169,1288.0,4145.0,Oligo,Non-neuronal,DFC
3172,3066.0,4160.0,SNCG,Inhibitory,DFC
3173,8383.0,4149.0,Oligo,Non-neuronal,DFC
3179,1235.0,4166.0,VIP,Inhibitory,DFC
3183,7458.0,4171.0,Oligo,Non-neuronal,DFC
3187,3579.0,4166.0,Astro,Non-neuronal,DFC
3192,1650.0,4191.0,OPC,Non-neuronal,DFC
3197,7472.0,4188.0,L6 IT Car3,Excitatory,DFC
3198,5646.0,4196.0,L4 IT,Excitatory,DFC
3200,10459.0,4185.0,Oligo,Non-neuronal,DFC
3202,6373.0,4196.0,L5 IT,Excitatory,DFC
3205,5762.0,4202.0,Oligo,Non-neuronal,DFC
3206,9771.0,4204.0,L2/3 IT,Excitatory,DFC
3207,9792.0,4191.0,Oligo,Non-neuronal,DFC
3208,11908.0,4192.0,Astro,Non-neuronal,DFC
3210,3025.0,4196.0,Oligo,Non-neuronal,DFC
3211,1617.0,4208.0,L2/3 IT,Excitatory,DFC
3212,5361.0,4193.0,L4 IT,Excitatory,DFC
3215,1481.0,4207.0,VIP,Inhibitory,DFC
3218,12798.0,4207.0,L6 IT,Excitatory,DFC
3221,9222.0,4200.0,L6 IT,Excitatory,DFC
3222,10439.0,4202.0,Oligo,Non-neuronal,DFC
3223,7924.0,4208.0,Oligo,Non-neuronal,DFC
3224,7221.0,4213.0,SST,Inhibitory,DFC
3225,12824.0,4213.0,Oligo,Non-neuronal,DFC
3226,4122.0,4220.0,Astro,Non-neuronal,DFC
3227,5009.0,4215.0,Micro/PVM,Non-neuronal,DFC
3228,6289.0,4215.0,Astro,Non-neuronal,DFC
3232,7897.0,4232.0,Oligo,Non-neuronal,DFC
3234,8806.0,4228.0,Oligo,Non-neuronal,DFC
3235,2768.0,4230.0,Micro/PVM,Non-neuronal,DFC
3236,7188.0,4223.0,Oligo,Non-neuronal,DFC
3239,4463.0,4224.0,OPC,Non-neuronal,DFC
3240,7942.0,4231.0,Oligo,Non-neuronal,DFC
3241,2996.0,4219.0,L2/3 IT,Excitatory,DFC
3246,9076.0,4222.0,Oligo,Non-neuronal,DFC
3248,9202.0,4235.0,Oligo,Non-neuronal,DFC
3249,1195.0,4229.0,Oligo,Non-neuronal,DFC
3250,9700.0,4226.0,Oligo,Non-neuronal,DFC
3253,8519.0,4231.0,Oligo,Non-neuronal,DFC
3256,1134.0,4254.0,L2/3 IT,Excitatory,DFC
3257,5559.0,4245.0,Oligo,Non-neuronal,DFC
3260,8960.0,4248.0,Oligo,Non-neuronal,DFC
3261,7405.0,4238.0,Oligo,Non-neuronal,DFC
3262,3448.0,4248.0,L4 IT,Excitatory,DFC
3263,10683.0,4243.0,Oligo,Non-neuronal,DFC
3266,4905.0,4251.0,Oligo,Non-neuronal,DFC
3269,4339.0,4256.0,Astro,Non-neuronal,DFC
3270,4845.0,4247.0,Oligo,Non-neuronal,DFC
3271,7342.0,4255.0,Micro/PVM,Non-neuronal,DFC
3273,8563.0,4251.0,L6B,Excitatory,DFC
3274,2701.0,4254.0,Oligo,Non-neuronal,DFC
3275,12978.0,4249.0,Oligo,Non-neuronal,DFC
3286,5825.0,4267.0,Micro/PVM,Non-neuronal,DFC
3288,11097.0,4250.0,Astro,Non-neuronal,DFC
3290,9921.0,4265.0,Oligo,Non-neuronal,DFC
3291,2036.0,4268.0,L2/3 IT,Excitatory,DFC
3292,7751.0,4258.0,Oligo,Non-neuronal,DFC
3298,2060.0,4278.0,Micro/PVM,Non-neuronal,DFC
3299,9066.0,4268.0,Astro,Non-neuronal,DFC
3301,9596.0,4261.0,Oligo,Non-neuronal,DFC
3307,4223.0,4261.0,Oligo,Non-neuronal,DFC
3309,5271.0,4275.0,L4 IT,Excitatory,DFC
3312,11016.0,4267.0,Oligo,Non-neuronal,DFC
3315,1390.0,4273.0,Oligo,Non-neuronal,DFC
3320,9964.0,4284.0,Oligo,Non-neuronal,DFC
3321,1434.0,4284.0,Oligo,Non-neuronal,DFC
3322,5941.0,4291.0,Oligo,Non-neuronal,DFC
3327,5788.0,4299.0,Oligo,Non-neuronal,DFC
3328,2182.0,4296.0,VIP,Inhibitory,DFC
3329,12316.0,4302.0,Micro/PVM,Non-neuronal,DFC
3331,9836.0,4286.0,Oligo,Non-neuronal,DFC
3335,12772.0,4308.0,Oligo,Non-neuronal,DFC
3340,11582.0,4308.0,Astro,Non-neuronal,DFC
3345,6688.0,4311.0,Oligo,Non-neuronal,DFC
3346,9450.0,4317.0,L6B,Excitatory,DFC
3347,1147.0,4326.0,SNCG,Inhibitory,DFC
3353,7272.0,4321.0,Micro/PVM,Non-neuronal,DFC
3357,5520.0,4319.0,L4 IT,Excitatory,DFC
3359,7252.0,4324.0,Oligo,Non-neuronal,DFC
3362,4185.0,4330.0,L2/3 IT,Excitatory,DFC
3365,4466.0,4320.0,PVALB,Inhibitory,DFC
3371,1216.0,4330.0,Chandelier,Inhibitory,DFC
3372,7528.0,4344.0,L5 IT,Excitatory,DFC
3374,9700.0,4336.0,Oligo,Non-neuronal,DFC
3375,1974.0,4341.0,L2/3 IT,Excitatory,DFC
3376,5476.0,4341.0,Oligo,Non-neuronal,DFC
3381,1108.0,4346.0,L2/3 IT,Excitatory,DFC
3382,4153.0,4354.0,Oligo,Non-neuronal,DFC
3390,10820.0,4361.0,Oligo,Non-neuronal,DFC
3391,12574.0,4357.0,Oligo,Non-neuronal,DFC
3395,8183.0,4361.0,Chandelier,Inhibitory,DFC
3396,11213.0,4354.0,SST,Inhibitory,DFC
3397,3757.0,4365.0,Astro,Non-neuronal,DFC
3398,12538.0,4371.0,Oligo,Non-neuronal,DFC
3399,9739.0,4362.0,L6B,Excitatory,DFC
3400,4127.0,4361.0,Oligo,Non-neuronal,DFC
3401,8785.0,4365.0,OPC,Non-neuronal,DFC
3407,9220.0,4360.0,L5/6 NP,Excitatory,DFC
3408,2738.0,4377.0,OPC,Non-neuronal,DFC
3410,7715.0,4383.0,L5 IT,Excitatory,DFC
3411,8706.0,4366.0,L6 IT Car3,Excitatory,DFC
3413,1804.0,4368.0,Oligo,Non-neuronal,DFC
3415,1905.0,4381.0,Micro/PVM,Non-neuronal,DFC
3416,12642.0,4378.0,Astro,Non-neuronal,DFC
3417,7664.0,4384.0,Oligo,Non-neuronal,DFC
3418,3548.0,4378.0,Astro,Non-neuronal,DFC
3420,8094.0,4385.0,Oligo,Non-neuronal,DFC
3425,9742.0,4389.0,L6B,Excitatory,DFC
3426,9719.0,4385.0,OPC,Non-neuronal,DFC
3427,8180.0,4381.0,Oligo,Non-neuronal,DFC
3428,8707.0,4386.0,Micro/PVM,Non-neuronal,DFC
3429,3590.0,4380.0,Astro,Non-neuronal,DFC
3430,6231.0,4392.0,Oligo,Non-neuronal,DFC
3435,4839.0,4392.0,Oligo,Non-neuronal,DFC
3438,11784.0,4397.0,Oligo,Non-neuronal,DFC
3443,12745.0,4400.0,Astro,Non-neuronal,DFC
3444,4923.0,4400.0,SST,Inhibitory,DFC
3445,8289.0,4398.0,OPC,Non-neuronal,DFC
3446,1163.0,4402.0,Micro/PVM,Non-neuronal,DFC
3450,3149.0,4400.0,L2/3 IT,Excitatory,DFC
3452,1451.0,4412.0,SNCG,Inhibitory,DFC
3454,13049.0,4411.0,Oligo,Non-neuronal,DFC
3457,8091.0,4410.0,Oligo,Non-neuronal,DFC
3461,5005.0,4418.0,Micro/PVM,Non-neuronal,DFC
3462,5379.0,4423.0,L4 IT,Excitatory,DFC
3463,8153.0,4414.0,L6 IT,Excitatory,DFC
3464,10950.0,4413.0,Oligo,Non-neuronal,DFC
3465,6184.0,4413.0,Oligo,Non-neuronal,DFC
3466,11128.0,4411.0,Oligo,Non-neuronal,DFC
3470,4903.0,4416.0,Oligo,Non-neuronal,DFC
3471,6155.0,4417.0,Oligo,Non-neuronal,DFC
3474,6463.0,4425.0,Oligo,Non-neuronal,DFC
3476,3933.0,4433.0,Astro,Non-neuronal,DFC
3480,11778.0,4430.0,Micro/PVM,Non-neuronal,DFC
3483,8192.0,4434.0,Oligo,Non-neuronal,DFC
3484,4695.0,4435.0,Oligo,Non-neuronal,DFC
3487,12275.0,4441.0,Micro/PVM,Non-neuronal,DFC
3490,5898.0,4439.0,Oligo,Non-neuronal,DFC
3491,1138.0,4432.0,L2/3 IT,Excitatory,DFC
3492,6284.0,4440.0,L4 IT,Excitatory,DFC
3493,7078.0,4442.0,Micro/PVM,Non-neuronal,DFC
3494,1802.0,4445.0,OPC,Non-neuronal,DFC
3495,1385.0,4434.0,L2/3 IT,Excitatory,DFC
3501,5449.0,4450.0,Oligo,Non-neuronal,DFC
3502,2977.0,4444.0,Oligo,Non-neuronal,DFC
3503,8041.0,4445.0,L6 IT,Excitatory,DFC
3509,1117.0,4457.0,VLMC,Non-neuronal,DFC
3512,12500.0,4460.0,Oligo,Non-neuronal,DFC
3514,1912.0,4463.0,L2/3 IT,Excitatory,DFC
3519,10463.0,4465.0,Astro,Non-neuronal,DFC
3520,6380.0,4466.0,Endo,Non-neuronal,DFC
3523,1982.0,4469.0,PAX6,Inhibitory,DFC
3525,13308.0,4465.0,Micro/PVM,Non-neuronal,DFC
3526,9580.0,4471.0,Astro,Non-neuronal,DFC
3528,2503.0,4460.0,L2/3 IT,Excitatory,DFC
3530,7211.0,4473.0,VIP,Inhibitory,DFC
3532,2613.0,4466.0,Oligo,Non-neuronal,DFC
3533,5083.0,4475.0,Oligo,Non-neuronal,DFC
3534,7445.0,4473.0,Oligo,Non-neuronal,DFC
3535,7492.0,4477.0,Astro,Non-neuronal,DFC
3537,9094.0,4480.0,Oligo,Non-neuronal,DFC
3542,9172.0,4489.0,L5/6 NP,Excitatory,DFC
3545,9720.0,4498.0,Astro,Non-neuronal,DFC
3547,13069.0,4495.0,Oligo,Non-neuronal,DFC
3549,8136.0,4495.0,Oligo,Non-neuronal,DFC
3550,4293.0,4500.0,Astro,Non-neuronal,DFC
3551,5834.0,4501.0,SST,Inhibitory,DFC
3554,6100.0,4495.0,Oligo,Non-neuronal,DFC
3556,6234.0,4500.0,Oligo,Non-neuronal,DFC
3557,7632.0,4500.0,Oligo,Non-neuronal,DFC
3558,10966.0,4503.0,L6 IT,Excitatory,DFC
3560,7064.0,4504.0,Oligo,Non-neuronal,DFC
3564,6867.0,4501.0,Oligo,Non-neuronal,DFC
3565,4491.0,4507.0,L2/3 IT,Excitatory,DFC
3567,9205.0,4510.0,Micro/PVM,Non-neuronal,DFC
3568,5439.0,4515.0,L2/3 IT,Excitatory,DFC
3571,9802.0,4514.0,L6 IT Car3,Excitatory,DFC
3573,6895.0,4516.0,Oligo,Non-neuronal,DFC
3576,2561.0,4522.0,Astro,Non-neuronal,DFC
3577,3188.0,4529.0,L2/3 IT,Excitatory,DFC
3578,6329.0,4521.0,Micro/PVM,Non-neuronal,DFC
3582,9094.0,4521.0,Oligo,Non-neuronal,DFC
3584,5522.0,4529.0,OPC,Non-neuronal,DFC
3585,6544.0,4530.0,SST,Inhibitory,DFC
3586,7080.0,4532.0,SST,Inhibitory,DFC
3587,3459.0,4534.0,L2/3 IT,Excitatory,DFC
3589,6879.0,4528.0,Micro/PVM,Non-neuronal,DFC
3590,6926.0,4539.0,L6 CT,Excitatory,DFC
3591,13189.0,4536.0,Oligo,Non-neuronal,DFC
3592,5089.0,4539.0,Endo,Non-neuronal,DFC
3593,5377.0,4539.0,Oligo,Non-neuronal,DFC
3594,6365.0,4542.0,Oligo,Non-neuronal,DFC
3596,5197.0,4549.0,Oligo,Non-neuronal,DFC
3600,4384.0,4540.0,Oligo,Non-neuronal,DFC
3601,10558.0,4546.0,L6 IT Car3,Excitatory,DFC
3603,7297.0,4546.0,L6 CT,Excitatory,DFC
3608,1465.0,4566.0,Endo,Non-neuronal,DFC
3609,2730.0,4569.0,Oligo,Non-neuronal,DFC
3610,13637.0,4558.0,Oligo,Non-neuronal,DFC
3611,3023.0,4561.0,Micro/PVM,Non-neuronal,DFC
3612,4622.0,4551.0,Oligo,Non-neuronal,DFC
3613,9822.0,4555.0,SST CHODL,Inhibitory,DFC
3615,8981.0,4561.0,Oligo,Non-neuronal,DFC
3616,1256.0,4562.0,Oligo,Non-neuronal,DFC
3617,5522.0,4562.0,Micro/PVM,Non-neuronal,DFC
3619,5328.0,4571.0,VIP,Inhibitory,DFC
3620,8772.0,4567.0,Astro,Non-neuronal,DFC
3621,1165.0,4574.0,Astro,Non-neuronal,DFC
3624,10105.0,4573.0,Astro,Non-neuronal,DFC
3625,1328.0,4580.0,Oligo,Non-neuronal,DFC
3626,2246.0,4586.0,L2/3 IT,Excitatory,DFC
3629,6337.0,4581.0,Oligo,Non-neuronal,DFC
3630,4329.0,4591.0,L2/3 IT,Excitatory,DFC
3633,12354.0,4578.0,Oligo,Non-neuronal,DFC
3638,4742.0,4587.0,Micro/PVM,Non-neuronal,DFC
3639,6030.0,4590.0,L5 IT,Excitatory,DFC
3641,8518.0,4587.0,Oligo,Non-neuronal,DFC
3644,5913.0,4585.0,VIP,Inhibitory,DFC
3645,4191.0,4581.0,L4 IT,Excitatory,DFC
3651,12438.0,4611.0,Oligo,Non-neuronal,DFC
3652,9193.0,4598.0,Astro,Non-neuronal,DFC
3655,8008.0,4613.0,VLMC,Non-neuronal,DFC
3659,12749.0,4615.0,Oligo,Non-neuronal,DFC
3660,9905.0,4622.0,Oligo,Non-neuronal,DFC
3662,5190.0,4626.0,Oligo,Non-neuronal,DFC
3664,13316.0,4622.0,LAMP5 LHX6,Inhibitory,DFC
3665,1511.0,4631.0,Micro/PVM,Non-neuronal,DFC
3667,4158.0,4629.0,VIP,Inhibitory,DFC
3669,2693.0,4636.0,Oligo,Non-neuronal,DFC
3670,978.0,4637.0,Astro,Non-neuronal,DFC
3672,4636.0,4641.0,L5 IT,Excitatory,DFC
3673,5801.0,4636.0,L4 IT,Excitatory,DFC
3677,2653.0,4648.0,Oligo,Non-neuronal,DFC
3679,6902.0,4645.0,Oligo,Non-neuronal,DFC
3680,7823.0,4645.0,L6B,Excitatory,DFC
3681,1069.0,4645.0,Oligo,Non-neuronal,DFC
3683,6419.0,4644.0,SST,Inhibitory,DFC
3684,5781.0,4654.0,Micro/PVM,Non-neuronal,DFC
3685,1042.0,4650.0,Oligo,Non-neuronal,DFC
3688,12707.0,4656.0,LAMP5 LHX6,Inhibitory,DFC
3689,2125.0,4654.0,Oligo,Non-neuronal,DFC
3692,13449.0,4665.0,L6B,Excitatory,DFC
3694,10908.0,4666.0,L6 IT,Excitatory,DFC
3697,5101.0,4655.0,Oligo,Non-neuronal,DFC
3698,5375.0,4666.0,L5 IT,Excitatory,DFC
3700,1960.0,4667.0,Oligo,Non-neuronal,DFC
3702,13971.0,4668.0,L6 CT,Excitatory,DFC
3703,4703.0,4671.0,Chandelier,Inhibitory,DFC
3706,2536.0,4674.0,L2/3 IT,Excitatory,DFC
3708,4070.0,4676.0,Oligo,Non-neuronal,DFC
3710,2683.0,4676.0,Oligo,Non-neuronal,DFC
3718,5950.0,4685.0,Astro,Non-neuronal,DFC
3722,7531.0,4686.0,SST,Inhibitory,DFC
3724,3678.0,4690.0,L2/3 IT,Excitatory,DFC
3725,5906.0,4687.0,OPC,Non-neuronal,DFC
3729,1990.0,4699.0,L2/3 IT,Excitatory,DFC
3730,5277.0,4687.0,L5 IT,Excitatory,DFC
3731,9661.0,4689.0,Oligo,Non-neuronal,DFC
3734,10364.0,4691.0,Astro,Non-neuronal,DFC
3738,2519.0,4708.0,Micro/PVM,Non-neuronal,DFC
3740,9620.0,4701.0,L6 CT,Excitatory,DFC
3743,2693.0,4707.0,Oligo,Non-neuronal,DFC
3748,8997.0,4707.0,Micro/PVM,Non-neuronal,DFC
3749,12033.0,4706.0,Oligo,Non-neuronal,DFC
3750,8627.0,4709.0,Oligo,Non-neuronal,DFC
3753,9642.0,4715.0,Oligo,Non-neuronal,DFC
3754,4115.0,4716.0,L2/3 IT,Excitatory,DFC
3755,4316.0,4714.0,Micro/PVM,Non-neuronal,DFC
3756,11752.0,4711.0,Oligo,Non-neuronal,DFC
3757,5510.0,4710.0,Endo,Non-neuronal,DFC
3758,12607.0,4718.0,Oligo,Non-neuronal,DFC
3760,8559.0,4718.0,Astro,Non-neuronal,DFC
3762,970.0,4723.0,OPC,Non-neuronal,DFC
3763,5913.0,4723.0,Astro,Non-neuronal,DFC
3764,10589.0,4720.0,Micro/PVM,Non-neuronal,DFC
3766,9830.0,4726.0,Micro/PVM,Non-neuronal,DFC
3771,10278.0,4736.0,L6 CT,Excitatory,DFC
3774,4477.0,4733.0,LAMP5,Inhibitory,DFC
3778,3199.0,4739.0,Endo,Non-neuronal,DFC
3781,4077.0,4743.0,SST,Inhibitory,DFC
3783,2631.0,4740.0,L2/3 IT,Excitatory,DFC
3785,1496.0,4746.0,Micro/PVM,Non-neuronal,DFC
3788,11108.0,4738.0,Oligo,Non-neuronal,DFC
3790,12499.0,4744.0,Astro,Non-neuronal,DFC
3791,5116.0,4750.0,Endo,Non-neuronal,DFC
3793,11569.0,4755.0,L6 IT,Excitatory,DFC
3798,6477.0,4756.0,Oligo,Non-neuronal,DFC
3799,8488.0,4754.0,Oligo,Non-neuronal,DFC
3800,7136.0,4761.0,OPC,Non-neuronal,DFC
3802,8315.0,4747.0,Micro/PVM,Non-neuronal,DFC
3805,1424.0,4755.0,L2/3 IT,Excitatory,DFC
3807,8525.0,4770.0,Oligo,Non-neuronal,DFC
3809,5004.0,4749.0,Oligo,Non-neuronal,DFC
3810,2040.0,4765.0,L2/3 IT,Excitatory,DFC
3812,9823.0,4766.0,Oligo,Non-neuronal,DFC
3814,5197.0,4762.0,Oligo,Non-neuronal,DFC
3815,1721.0,4769.0,L2/3 IT,Excitatory,DFC
3816,6178.0,4760.0,Oligo,Non-neuronal,DFC
3818,1696.0,4775.0,Oligo,Non-neuronal,DFC
3819,5163.0,4772.0,Oligo,Non-neuronal,DFC
3823,10477.0,4773.0,OPC,Non-neuronal,DFC
3825,5796.0,4763.0,L4 IT,Excitatory,DFC
3826,6620.0,4771.0,Oligo,Non-neuronal,DFC
3828,4882.0,4778.0,VIP,Inhibitory,DFC
3829,6786.0,4775.0,Oligo,Non-neuronal,DFC
3832,12448.0,4789.0,L6 CT,Excitatory,DFC
3834,11582.0,4783.0,Oligo,Non-neuronal,DFC
3836,9695.0,4789.0,Oligo,Non-neuronal,DFC
3838,5242.0,4784.0,Oligo,Non-neuronal,DFC
3839,10211.0,4790.0,L6 CT,Excitatory,DFC
3843,1672.0,4797.0,Micro/PVM,Non-neuronal,DFC
3846,4097.0,4794.0,L4 IT,Excitatory,DFC
3847,5288.0,4797.0,Oligo,Non-neuronal,DFC
3849,8105.0,4788.0,Oligo,Non-neuronal,DFC
3851,2954.0,4800.0,Astro,Non-neuronal,DFC
3854,6567.0,4809.0,L5 IT,Excitatory,DFC
3855,7997.0,4794.0,Oligo,Non-neuronal,DFC
3858,5383.0,4810.0,Oligo,Non-neuronal,DFC
3860,5271.0,4816.0,SST,Inhibitory,DFC
3865,3609.0,4815.0,Oligo,Non-neuronal,DFC
3867,3672.0,4824.0,Micro/PVM,Non-neuronal,DFC
3871,1558.0,4829.0,L2/3 IT,Excitatory,DFC
3873,10568.0,4820.0,Oligo,Non-neuronal,DFC
3874,2594.0,4822.0,L2/3 IT,Excitatory,DFC
3875,3561.0,4816.0,Oligo,Non-neuronal,DFC
3876,6463.0,4831.0,Oligo,Non-neuronal,DFC
3879,7635.0,4827.0,Oligo,Non-neuronal,DFC
3882,10376.0,4832.0,L6 CT,Excitatory,DFC
3883,6262.0,4837.0,SST,Inhibitory,DFC
3886,7662.0,4836.0,Oligo,Non-neuronal,DFC
3888,3109.0,4853.0,Astro,Non-neuronal,DFC
3889,5390.0,4839.0,Oligo,Non-neuronal,DFC
3890,1201.0,4853.0,PAX6,Inhibitory,DFC
3891,4924.0,4847.0,PVALB,Inhibitory,DFC
3894,5784.0,4845.0,Oligo,Non-neuronal,DFC
3897,7685.0,4847.0,Micro/PVM,Non-neuronal,DFC
3898,1808.0,4849.0,Astro,Non-neuronal,DFC
3899,3538.0,4847.0,L2/3 IT,Excitatory,DFC
3901,5351.0,4847.0,Oligo,Non-neuronal,DFC
3902,9133.0,4851.0,Oligo,Non-neuronal,DFC
3904,8286.0,4841.0,L5 IT,Excitatory,DFC
3908,10720.0,4850.0,Astro,Non-neuronal,DFC
3910,1331.0,4862.0,SST,Inhibitory,DFC
3912,9065.0,4861.0,L5/6 NP,Excitatory,DFC
3916,6477.0,4865.0,SST,Inhibitory,DFC
3917,13668.0,4865.0,Oligo,Non-neuronal,DFC
3918,3150.0,4856.0,Oligo,Non-neuronal,DFC
3920,10560.0,4866.0,Astro,Non-neuronal,DFC
3923,1779.0,4864.0,L2/3 IT,Excitatory,DFC
3926,11622.0,4883.0,Oligo,Non-neuronal,DFC
3927,12195.0,4870.0,Oligo,Non-neuronal,DFC
3928,7089.0,4868.0,Oligo,Non-neuronal,DFC
3930,10125.0,4877.0,Astro,Non-neuronal,DFC
3931,4349.0,4873.0,L2/3 IT,Excitatory,DFC
3934,9243.0,4884.0,Oligo,Non-neuronal,DFC
3935,8027.0,4873.0,Oligo,Non-neuronal,DFC
3936,6906.0,4879.0,OPC,Non-neuronal,DFC
3938,9878.0,4882.0,Oligo,Non-neuronal,DFC
3939,2431.0,4885.0,Oligo,Non-neuronal,DFC
3940,6232.0,4887.0,Endo,Non-neuronal,DFC
3941,3135.0,4889.0,Oligo,Non-neuronal,DFC
3945,1477.0,4892.0,L2/3 IT,Excitatory,DFC
3946,6359.0,4888.0,SST,Inhibitory,DFC
3947,3300.0,4897.0,VIP,Inhibitory,DFC
3949,1308.0,4903.0,L2/3 IT,Excitatory,DFC
3951,7078.0,4893.0,Oligo,Non-neuronal,DFC
3952,8352.0,4882.0,Oligo,Non-neuronal,DFC
3953,4778.0,4896.0,OPC,Non-neuronal,DFC
3954,5206.0,4887.0,Oligo,Non-neuronal,DFC
3955,5241.0,4900.0,Micro/PVM,Non-neuronal,DFC
3959,10922.0,4898.0,Oligo,Non-neuronal,DFC
3960,13050.0,4901.0,OPC,Non-neuronal,DFC
3962,13692.0,4901.0,Oligo,Non-neuronal,DFC
3970,4274.0,4913.0,Astro,Non-neuronal,DFC
3972,11476.0,4908.0,Oligo,Non-neuronal,DFC
3976,13545.0,4911.0,Oligo,Non-neuronal,DFC
3977,1978.0,4918.0,OPC,Non-neuronal,DFC
3978,4147.0,4911.0,Oligo,Non-neuronal,DFC
3979,13132.0,4912.0,Oligo,Non-neuronal,DFC
3980,6356.0,4915.0,OPC,Non-neuronal,DFC
3982,1399.0,4922.0,PVALB,Inhibitory,DFC
3984,11449.0,4919.0,OPC,Non-neuronal,DFC
3987,5338.0,4919.0,SST,Inhibitory,DFC
3988,5365.0,4919.0,Oligo,Non-neuronal,DFC
3990,3754.0,4927.0,L5/6 NP,Excitatory,DFC
3991,13245.0,4925.0,Oligo,Non-neuronal,DFC
3993,7185.0,4926.0,Oligo,Non-neuronal,DFC
3994,8381.0,4917.0,L5/6 NP,Excitatory,DFC
3996,6469.0,4932.0,L4 IT,Excitatory,DFC
3997,9855.0,4932.0,L6 CT,Excitatory,DFC
3998,8598.0,4929.0,Micro/PVM,Non-neuronal,DFC
4001,11934.0,4928.0,Oligo,Non-neuronal,DFC
4002,6527.0,4928.0,Oligo,Non-neuronal,DFC
4005,3068.0,4937.0,L2/3 IT,Excitatory,DFC
4007,11472.0,4938.0,Oligo,Non-neuronal,DFC
4013,3928.0,4936.0,L2/3 IT,Excitatory,DFC
4014,7083.0,4943.0,L4 IT,Excitatory,DFC
4015,3900.0,4949.0,L2/3 IT,Excitatory,DFC
4016,12449.0,4954.0,Oligo,Non-neuronal,DFC
4017,5694.0,4950.0,Astro,Non-neuronal,DFC
4020,11999.0,4949.0,L6B,Excitatory,DFC
4022,10787.0,4950.0,Oligo,Non-neuronal,DFC
4028,5842.0,4957.0,L2/3 IT,Excitatory,DFC
4030,7006.0,4945.0,Oligo,Non-neuronal,DFC
4035,6522.0,4957.0,Oligo,Non-neuronal,DFC
4037,7027.0,4960.0,OPC,Non-neuronal,DFC
4038,14030.0,4958.0,Oligo,Non-neuronal,DFC
4039,11382.0,4965.0,L5 IT,Excitatory,DFC
4041,2151.0,4972.0,Astro,Non-neuronal,DFC
4042,8171.0,4969.0,L5/6 NP,Excitatory,DFC
4043,8071.0,4969.0,Endo,Non-neuronal,DFC
4044,1890.0,4976.0,L2/3 IT,Excitatory,DFC
4045,4138.0,4965.0,Oligo,Non-neuronal,DFC
4046,6979.0,4970.0,Oligo,Non-neuronal,DFC
4048,9585.0,4973.0,Oligo,Non-neuronal,DFC
4049,12260.0,4972.0,Oligo,Non-neuronal,DFC
4054,6772.0,4981.0,L5 IT,Excitatory,DFC
4055,3633.0,4974.0,L2/3 IT,Excitatory,DFC
4056,4169.0,4977.0,Oligo,Non-neuronal,DFC
4057,12746.0,4982.0,L6 CT,Excitatory,DFC
4058,3923.0,4983.0,VIP,Inhibitory,DFC
4061,9145.0,4985.0,Micro/PVM,Non-neuronal,DFC
4062,11269.0,4987.0,L6B,Excitatory,DFC
4063,4264.0,4992.0,L2/3 IT,Excitatory,DFC
4066,5844.0,4990.0,Oligo,Non-neuronal,DFC
4070,6195.0,5009.0,OPC,Non-neuronal,DFC
4071,3215.0,5002.0,L2/3 IT,Excitatory,DFC
4072,3379.0,4999.0,Micro/PVM,Non-neuronal,DFC
4074,7264.0,5003.0,SST,Inhibitory,DFC
4075,3897.0,4998.0,Oligo,Non-neuronal,DFC
4078,11356.0,5004.0,Oligo,Non-neuronal,DFC
4079,10334.0,5003.0,Endo,Non-neuronal,DFC
4080,10445.0,5003.0,Oligo,Non-neuronal,DFC
4081,2068.0,5004.0,Micro/PVM,Non-neuronal,DFC
4082,2519.0,5014.0,Astro,Non-neuronal,DFC
4084,11022.0,5010.0,Oligo,Non-neuronal,DFC
4085,6248.0,5013.0,L4 IT,Excitatory,DFC
4086,6716.0,5016.0,L4 IT,Excitatory,DFC
4087,6327.0,5014.0,L4 IT,Excitatory,DFC
4090,5841.0,5015.0,Oligo,Non-neuronal,DFC
4091,2132.0,5021.0,Micro/PVM,Non-neuronal,DFC
4092,10136.0,5022.0,Oligo,Non-neuronal,DFC
4094,5106.0,5024.0,Oligo,Non-neuronal,DFC
4095,9286.0,5026.0,VLMC,Non-neuronal,DFC
